announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label
649,10,649,2,635,14,0,26,9,16,30,1,1.3028480405785792,4,14,0,0,3,0,0,0,0,0,78,0.0889153903107275,11,1,normal
1515,0,1515,2,1352,0,1,22,6,15,11,4,1.702853356540946,3,16,2,16,0,0,0,0,17,0,14,0.0869454478900672,2,2,normal
575,0,575,0,566,9,0,0,0,5,30,2,2.205906896101255,7,0,13,13,1,3,1,0,6,9,124,0.06139702128453781,0,1,normal
254,6,254,0,210,43,2,0,0,5,18,4,2.03772991670092,4,9,0,16,2,0,0,0,10,0,27,0.15938103829763253,1,0,normal
372,0,372,2,370,2,1,30,10,20,8,3,1.3446359799792185,0,21,0,0,0,0,0,0,0,13,27,0.12602647957370042,10,1,normal
652,4,652,0,638,13,3,11,1,11,30,2,0.9008159502547786,7,7,10,15,5,3,0,0,10,14,15,0.17349525250965722,61,3,normal
645,1,645,1,632,13,2,18,4,13,30,2,0.13769907906629264,4,10,19,25,14,0,0,0,3,9,22,0.10879882387723482,6,1,normal
733,0,733,2,722,10,1,1,0,5,30,6,3.012529547925116,7,7,15,21,0,0,0,0,3,11,151,0.1423308180916181,199,0,normal
664,1,664,2,643,21,3,13,3,10,30,5,3.495170541036171,13,0,17,0,9,1,0,0,2,4,97,0.29218033268340393,1,3,normal
709,0,709,2,693,16,3,4,0,6,30,2,1.4527346661981946,3,9,12,0,0,0,0,0,8,2,46,0.14351046178188023,1,0,normal
726,0,726,0,718,8,0,6,0,8,30,2,2.381556807245754,3,11,3,0,0,0,0,0,12,5,29,0.11404473550707635,4,1,normal
567,0,567,1,554,13,1,6,0,8,10,2,1.1713832751226225,2,4,4,3,0,0,0,0,11,0,26,0.056637651322323394,9,4,normal
853,1,853,0,692,160,4,6,0,8,31,1,3.002934012300801,0,0,0,0,0,0,0,0,4,6,44,0.15210573828029697,1,4,normal
644,0,644,0,631,13,2,0,0,4,30,1,1.9007469181541063,7,1,14,1,11,6,3,2,0,0,53,0.22182685940953079,1,3,normal
654,2,654,0,634,20,1,1,0,5,30,3,3.057308596036168,13,15,4,26,23,0,0,1,0,0,13,0.06924734822973724,3,2,normal
642,0,642,0,631,11,0,8,0,9,30,2,0.9718995254030827,4,26,6,19,0,0,0,0,8,0,14,0.028379566162333968,1,0,normal
633,0,633,0,621,12,1,11,1,11,30,2,0.9196596663563176,6,21,10,11,7,0,2,0,0,17,12,0.17540934161171823,5,0,normal
737,0,737,0,725,11,0,6,0,8,30,3,1.2590696540801716,5,0,23,25,0,0,0,0,5,12,63,0.3148056317313562,0,7,normal
655,0,655,1,642,13,0,2,0,6,30,2,0.9396556033836179,5,16,15,19,10,3,0,0,12,14,106,0.0374529914203322,0,73,normal
681,1,681,0,637,44,2,8,0,9,30,3,1.5598141097468865,6,3,3,5,14,0,0,0,0,13,17,0.04284114785511934,7,0,normal
603,0,603,0,595,8,1,0,0,5,30,3,1.2005425565562478,4,4,11,15,0,0,0,0,15,16,25,0.034685868333242456,0,0,normal
614,1,614,7,603,11,1,0,0,0,30,4,2.1071934612514633,8,5,23,25,6,0,0,0,10,0,29,0.1303472917342584,1,5,normal
673,0,673,0,665,7,0,0,0,4,30,5,4.11162345758834,10,15,15,31,13,0,2,0,4,7,16,0.2093920738666735,1,1,normal
651,2,651,1,639,11,1,3,0,6,30,4,2.2053944316660568,3,17,0,0,0,0,0,0,8,1,29,0.034502045530696204,8,63,normal
738,0,738,0,728,10,0,10,0,10,30,5,1.1410414443099692,10,8,2,41,9,0,2,0,10,4,2,0.03171612513828838,39,0,normal
642,0,642,0,627,15,0,3,0,6,30,3,1.4801191259459356,4,8,1,5,0,0,0,0,12,11,150,0.16399862102044788,16,16,normal
677,3,677,0,657,20,0,4,0,7,30,5,2.256487180583653,6,13,21,0,0,0,0,0,0,12,12,0.13409309969453972,1,4,normal
675,0,675,0,663,12,2,0,0,3,30,1,1.0491893913712231,3,14,20,0,5,0,0,0,8,7,148,0.05224568586796362,3,1,normal
572,1,572,2,559,12,2,125,54,71,30,5,1.4685127982526427,7,19,4,15,0,0,0,0,2,9,27,0.10999762841245408,6,1,normal
382,0,382,2,371,11,0,0,0,5,28,2,2.395533890120652,6,0,3,14,0,5,0,0,14,0,111,0.03658813389139453,1,0,normal
643,1,643,1,631,11,1,1,0,5,30,1,1.4635636116350688,2,9,10,17,0,0,0,0,5,4,30,0.09310018946802014,1,4,normal
839,9,839,1,829,10,0,2,0,6,30,1,1.3240689305351174,0,0,0,0,0,0,0,0,11,7,31,0.1336928513191804,5,0,normal
640,0,640,0,625,15,0,9,0,10,30,5,2.0383078981448954,10,8,2,46,13,0,0,2,17,0,14,0.11467545177406356,16,0,normal
675,2,675,0,662,12,1,0,0,5,30,2,2.7763117813959175,7,7,7,37,4,0,2,1,0,0,25,0.3083477492724989,13,1,normal
662,0,662,1,638,24,2,0,0,4,30,3,0.33726087198379284,5,8,0,0,7,0,0,0,7,13,48,0.1862457434981104,0,3,normal
704,2,704,4,684,20,0,15,4,11,30,2,0.0,2,2,0,0,0,0,0,0,14,7,15,0.16594440952825554,21,3,normal
630,4,630,0,613,16,2,0,0,4,30,2,3.63278797754508,10,0,0,16,10,7,1,1,10,8,13,0.25139228709627365,0,7,normal
638,2,638,0,627,10,0,12,1,11,30,3,2.6365786628606815,10,0,0,25,9,5,2,0,15,21,18,0.11194424239984926,1,0,normal
670,2,670,0,652,18,2,12,1,11,30,2,1.5923830127923673,6,8,13,0,6,5,2,0,6,8,51,0.0,18,2,normal
658,1,658,0,647,10,1,12,2,10,30,5,2.5805704133359146,6,5,0,0,0,0,0,0,11,9,86,0.06828743026855931,1,0,normal
651,0,651,1,637,13,1,5,0,6,30,3,2.5007205926320646,6,3,5,0,13,2,0,0,17,5,73,0.02734385126320849,16,7,normal
341,0,341,0,163,177,2,11,1,11,28,2,1.6005708441198634,4,19,9,35,2,0,0,0,8,18,4,0.23514544868142437,0,0,normal
636,0,636,0,622,14,0,1,0,5,30,3,0.5979965734559705,7,1,15,6,15,3,1,0,19,1,64,0.01270217878205231,13,1,normal
698,4,698,3,626,69,1,0,3,0,30,3,0.9741945129136348,4,21,8,0,0,0,0,0,5,8,38,0.0689748134066737,0,0,normal
752,7,752,2,742,10,1,8,0,8,30,3,2.642997554431634,9,23,24,24,4,6,0,0,7,2,29,0.1392942829141216,1,11,normal
587,0,587,0,579,8,0,9,0,10,30,3,5.194679251072145,4,0,9,0,0,0,0,0,5,9,66,0.0993206141912178,11,3,normal
759,1,759,0,745,13,0,15,2,13,30,2,1.7188344101061803,3,10,19,0,0,0,0,0,11,0,95,0.1435112929690668,21,6,normal
714,0,714,0,698,16,5,0,0,3,30,2,0.5454279290035184,7,5,12,0,0,0,0,0,3,1,25,0.292173728861972,1,9,normal
706,16,706,0,691,15,0,34,11,23,30,5,1.8118166334180057,6,0,27,9,0,0,0,0,11,11,21,0.0920950338767656,0,7,normal
681,5,681,0,659,21,3,4,0,7,30,3,2.6191542069307046,6,0,18,0,9,0,0,0,1,18,51,0.18483044811154398,0,282,normal
737,5,737,1,722,14,0,0,0,3,30,5,0.4274855406086089,5,16,0,0,0,0,0,0,11,12,15,0.19730850666698044,0,4,normal
687,4,687,1,665,22,2,1,0,4,30,3,3.999175429881575,16,26,15,5,8,2,0,1,9,16,47,0.1887205983017613,259,1,normal
640,0,640,2,629,11,0,8,1,8,30,2,0.2196219348754389,1,16,0,0,0,0,0,0,12,0,41,0.01845900313805509,1,0,normal
650,4,650,2,636,14,2,0,0,4,30,1,1.0648869251392699,3,11,7,16,0,0,0,0,0,5,10,0.1412864011804475,0,0,normal
632,0,632,0,614,18,0,4,0,7,30,4,2.407000667593485,10,8,0,27,9,3,0,0,2,8,9,0.06972108456110579,1,0,normal
675,13,675,1,661,14,0,14,2,12,30,1,0.9358120930951911,4,23,3,25,0,0,0,0,14,1,28,0.1252669018191162,4,0,normal
650,4,650,1,635,14,2,10,0,10,30,8,3.0633691059184462,10,27,26,14,7,1,0,0,0,9,18,0.04826333474262865,52,9,normal
431,0,431,3,428,3,2,16,3,13,8,2,0.3757561944170906,1,3,0,0,0,0,0,0,7,2,17,0.08107717336976453,12,0,normal
729,3,729,0,663,66,2,9,0,9,30,1,0.9406913767903072,4,0,4,16,3,2,0,0,8,3,109,0.19341554743418354,1,0,normal
660,2,660,0,649,11,0,4,0,7,30,3,1.9318750169499732,5,0,9,22,13,0,0,0,5,13,16,0.09117281801968728,11,0,normal
624,0,624,0,601,23,0,11,0,10,30,3,0.6489576019426937,7,20,9,48,0,2,0,0,7,11,5,0.10495561316685464,241,9,normal
720,2,720,4,701,19,0,2,0,4,30,2,2.8533390150332143,14,8,13,18,5,0,0,1,0,9,70,0.08736285887609664,1,1,normal
681,15,681,0,670,11,1,0,0,5,30,3,1.8209870995526356,4,10,6,8,0,0,0,0,7,8,97,0.07900667988077405,6,0,normal
748,3,748,1,732,15,6,7,0,7,30,4,1.7281777144963195,6,0,13,6,8,0,0,0,4,12,14,0.0989630626290436,15,3,normal
639,0,639,1,621,18,0,279,196,135,30,5,3.417795086352566,8,2,19,14,1,0,0,0,11,6,15,0.15407574948837718,11,0,normal
684,5,684,3,663,20,2,0,0,3,30,2,1.9700345469934928,11,6,20,17,8,3,0,1,13,11,15,0.08390210142975589,8,3,normal
667,10,667,0,643,24,1,9,0,10,30,5,2.2058417814670177,8,10,7,16,0,5,0,0,4,3,22,0.10202178640818407,8,1,normal
641,0,641,0,632,9,0,6,0,8,30,6,2.1549551902990705,7,5,14,0,0,0,0,0,9,15,43,0.17025023257830665,0,0,normal
715,9,715,0,703,12,2,4,0,7,30,2,1.7507805413036805,1,0,0,0,0,0,0,0,7,11,18,0.0,12,1,normal
632,4,632,1,625,7,0,10,1,9,30,3,2.3642089218450226,6,2,3,2,10,5,0,0,0,12,12,0.093472263013885,1,5,normal
619,1,619,3,598,21,1,14,2,12,30,2,1.3734125257266208,3,19,0,16,0,0,0,0,4,3,11,0.12142916126669782,9,1,normal
1590,19,1590,0,1041,548,64,0,0,5,16,3,2.4477265080331847,5,12,10,18,10,0,0,0,2,13,29,0.10532765018566892,1,1,normal
1607,10,1607,19,650,956,6,0,0,5,22,3,2.6595559414987107,5,15,4,24,1,4,0,0,9,16,14,0.19846436780131177,12,0,normal
1810,276,1810,3,1352,0,11,11,3,8,17,4,1.1361755129357585,5,2,0,23,9,0,0,0,1,0,23,0.020251329316504404,14,0,normal
204,56,204,7,38,165,9,11,3,8,10,3,0.052617273873762915,3,0,5,6,1,0,0,0,6,3,11,0.0951727799358066,7,0,normal
152,33,152,9,91,60,28,12,6,6,13,2,0.7502609545118544,2,2,0,0,0,0,0,0,9,3,21,0.1293543190690394,61,0,normal
666,38,666,0,546,119,47,3,0,6,21,2,2.6599426207042134,3,1,20,23,5,0,0,0,1,7,36,0.05586699895234819,1,0,normal
213,25,213,2,172,41,12,13,2,11,17,4,1.606781518543907,5,10,3,16,0,0,0,0,13,4,34,0.03327352114643206,11,1,normal
286,4,286,22,240,46,10,0,0,2,17,4,1.7097667402476784,5,36,16,0,6,1,0,0,15,13,0,0.39989096043471417,19,0,normal
220,0,220,34,159,61,18,0,0,4,17,3,0.15536808727321438,3,13,4,22,8,0,0,0,0,4,74,0.03721406937309309,17,8,normal
179,47,179,7,128,51,34,0,0,4,10,3,1.5251720239347368,4,31,0,26,3,6,0,0,3,15,4,0.09288897641370031,17,2,normal
512,27,512,7,98,411,28,0,0,1,19,2,0.0,2,13,19,26,0,0,0,0,2,4,91,0.17921291536366427,2,4,normal
288,23,288,22,214,73,9,0,0,4,25,4,2.5464988155092287,5,2,9,27,0,0,0,0,6,9,18,0.10335084682193374,29,1,normal
453,25,453,6,301,152,20,16,7,10,14,4,2.186200922761595,1,11,0,0,0,0,0,0,2,13,45,0.15191929633397594,0,8,normal
299,29,299,1,197,101,57,52,20,32,13,5,2.5256091534645853,5,23,5,26,8,0,0,0,11,16,15,0.04232481567877554,10,9,normal
412,17,412,46,294,117,22,0,0,4,18,7,2.6397698791247115,8,24,5,12,0,0,0,0,2,1,22,0.24861098886035582,12,7,normal
242,30,242,16,110,132,44,0,1,0,22,7,2.5881135246150846,8,2,16,42,1,0,0,0,10,5,77,0.09300046050017158,1,2,normal
269,27,269,13,145,124,37,12,4,8,21,2,1.8112049642836754,6,10,17,26,11,2,0,0,2,4,59,0.20760282584656375,7,8,normal
110,22,110,17,80,30,13,5,0,8,17,6,2.051450377925786,5,0,8,0,0,0,0,0,12,8,71,0.024852779563374686,1,0,normal
174,0,174,35,106,68,20,4,0,7,8,3,0.2263981703105824,1,14,35,0,0,0,0,0,10,0,18,0.19017981766154746,14,1,normal
855,4,855,4,355,483,71,2,0,6,23,3,2.262125232918507,5,22,8,9,2,0,0,0,3,6,56,0.5666855115426237,1,4,normal
994,35,994,27,901,93,18,5,1,4,30,5,1.4056428727908596,5,10,0,0,0,0,0,0,10,10,110,0.012986603525457625,0,0,normal
301,33,301,0,203,98,46,4,0,7,12,4,0.5051840875604106,5,2,0,45,0,2,0,0,0,7,46,0.18391457958213914,1,0,normal
165,2,165,16,79,86,29,0,0,5,18,2,2.3316562368144336,0,10,0,0,0,0,0,0,10,10,80,0.12455734130668897,10,1,normal
445,33,445,6,337,107,31,0,0,3,14,2,0.6844702811923029,0,12,0,0,0,0,0,0,4,5,56,0.1801870559537065,10,1,normal
964,29,964,14,912,52,18,7,0,6,12,3,1.591186084930932,7,10,9,13,0,7,0,0,6,16,44,0.1867543488077614,14,0,normal
217,7,217,11,127,90,30,279,138,135,10,4,2.321714742386859,3,9,21,0,0,0,0,0,1,0,10,0.14320064165405003,1,4,normal
184,15,184,3,97,86,29,11,3,7,13,3,1.712849570964348,1,6,11,0,0,0,0,0,11,15,85,0.32537033531363807,1,1,normal
179,5,179,13,85,94,39,7,3,4,11,4,0.09499298551430235,2,16,17,1,0,0,0,0,11,19,23,0.16476038501332652,1,1,normal
429,2,429,62,260,169,70,0,0,4,12,3,1.6160555937358465,0,14,0,0,0,0,0,0,1,5,49,0.1826622965356247,0,3,normal
645,29,645,8,498,146,13,6,2,4,18,2,2.8413735987134148,9,0,13,14,1,4,1,0,0,0,33,0.1188165149810185,5,1,normal
159,0,159,1,104,55,39,23,7,16,11,3,1.6325208284704578,7,0,14,26,12,1,0,0,1,0,116,0.12115916868417127,1,5,normal
181,357,181,37,127,54,12,0,0,4,9,4,2.2064716875774333,11,5,3,7,13,0,0,1,6,0,16,0.03368598852461455,14,0,normal
328,0,328,64,148,180,43,2,0,4,12,2,1.7070261628568697,1,14,4,0,0,0,0,0,0,5,52,0.2994863001260651,14,5,normal
359,50,359,49,347,12,3,9,1,8,13,3,2.0382838663510143,4,9,11,26,13,0,0,0,0,17,70,0.017305823238008302,1,10,normal
242,1,242,14,134,107,41,6,0,7,12,2,2.006055330907648,0,2,0,0,0,0,0,0,0,5,18,0.19294886024047828,1,1,normal
1810,0,1810,9,1352,40,8,0,0,5,10,3,1.672976314685063,2,12,0,15,0,0,0,0,0,5,29,0.029967817070246462,12,12,normal
1550,0,1550,4,817,730,123,12,3,9,10,1,1.521934132675638,1,7,0,0,0,0,0,0,10,11,132,0.11188838133065945,23,0,normal
258,33,258,34,224,33,8,0,0,3,11,3,1.099074562430352,3,15,6,10,0,0,0,0,5,8,6,0.07609698487438897,39,1,normal
741,27,741,2,589,152,43,0,0,4,11,3,1.79023334990153,1,12,18,0,0,0,0,0,13,4,12,0.17087487240247198,20,0,normal
1130,43,1130,23,1052,78,18,2,0,1,19,2,1.6819640978319401,5,7,11,38,0,7,2,0,0,6,24,0.1176268472920293,7,0,normal
158,14,158,13,79,78,18,1,0,5,17,2,0.9943923566852274,5,9,0,10,9,2,2,0,1,7,55,0.13763738599974887,1,0,normal
151,9,151,23,105,46,15,8,0,8,18,2,1.9962317571353476,10,18,8,6,0,6,0,1,11,9,71,0.030934190037690264,0,0,normal
690,9,690,6,374,307,9,0,0,4,13,2,1.3635543776670096,3,4,0,16,14,0,0,0,6,4,1,0.011645109843851137,0,6,normal
491,13,491,7,381,109,8,3,0,7,13,4,2.7023447916864587,6,12,14,0,6,1,0,0,9,15,17,0.02308640630015178,26,0,normal
1026,27,1026,13,978,48,18,121,54,67,11,2,1.291326497048724,3,9,8,14,15,0,0,0,4,16,58,0.025238439383687354,1,0,normal
119,21,119,20,78,40,13,0,0,5,16,2,1.8188829571422547,1,10,6,0,0,0,0,0,5,9,15,0.05230730158219944,1,19,normal
691,7,691,3,546,145,50,0,0,3,14,6,1.8306230692479473,6,3,13,43,7,0,0,0,0,1,63,0.014832834170840808,36,10,normal
470,3,470,0,296,174,18,1,0,5,10,4,1.8178930569095477,4,9,11,16,16,6,0,0,14,0,13,0.23488166037488012,43,0,normal
229,24,229,2,191,38,14,1,0,5,14,5,2.0159449667889175,10,17,4,19,5,0,1,1,10,0,25,0.12415133057365396,6,0,normal
203,52,203,9,159,44,19,2,0,4,11,4,1.4891780749425312,0,0,0,0,0,0,0,0,0,10,88,0.24259892561245786,11,0,normal
988,10,988,34,895,92,21,25,10,16,30,5,3.221420403193176,8,0,17,48,11,0,0,0,5,12,61,0.07154537492992101,55,0,normal
171,0,171,34,99,72,22,0,0,5,7,4,2.856512885553435,7,0,0,26,0,2,3,1,9,14,15,0.12766175148525286,4,0,normal
480,16,480,0,410,69,43,11,0,10,25,6,2.447513705857977,7,0,7,0,0,0,0,0,8,0,52,0.21289735746981026,10,1,normal
150,21,150,3,93,56,26,2,0,6,13,2,0.5119593652451042,0,12,0,0,0,0,0,0,6,2,5,0.09622693121557271,11,0,normal
294,15,294,2,217,75,16,16,4,12,13,2,2.6062614429682336,6,0,0,0,0,8,0,1,9,2,38,0.09497107203636067,11,0,normal
308,25,308,41,272,35,5,3,0,4,15,3,1.2859952078544108,3,5,13,5,13,0,0,0,4,7,40,0.11304443563616032,364,6,normal
262,0,262,10,82,179,39,12,2,10,13,4,0.8848410359892699,4,13,5,0,1,0,0,0,3,10,35,0.12626700580562644,45,5,normal
598,11,598,11,318,278,6,1,0,5,15,5,2.7892135227709485,3,12,8,0,0,0,0,0,8,11,80,0.15804350690235838,6,6,normal
175,57,175,10,129,46,23,17,5,12,11,2,1.6973142517119146,1,4,2,0,0,0,0,0,2,7,91,0.10042972693586898,227,3,normal
161,0,161,2,97,64,35,9,1,8,10,6,3.7270685729941224,6,9,11,29,0,0,0,0,8,0,21,0.02862376188476144,1,2,normal
740,39,740,6,604,135,70,21,7,14,15,9,4.018379060562712,15,10,15,30,13,2,1,0,7,10,18,0.12882979888131718,0,9,normal
267,21,267,1,234,33,18,0,0,5,11,3,3.0757583384946208,5,6,26,23,15,3,0,0,8,7,24,0.07715866798890143,4,0,normal
180,29,180,2,93,87,30,20,6,15,24,2,0.35207429479331886,0,5,0,0,0,0,0,0,10,11,6,0.016471557730919975,3,0,normal
287,5,287,4,181,106,35,279,137,135,30,3,1.2323349436234532,7,27,0,16,2,4,0,0,14,11,17,0.033012858144104866,269,45,normal
266,1,266,1,133,133,106,2,0,6,13,5,0.33985968769091035,4,14,4,6,0,0,0,0,6,0,74,0.5036137400653996,1,1,normal
374,1,374,5,330,44,21,7,0,7,13,3,1.7120001161477365,6,29,16,2,0,6,1,0,3,8,27,0.001474161422742554,0,5,normal
241,7,241,49,175,65,8,16,3,13,13,1,3.8787103674155676,1,3,2,0,0,0,0,0,3,0,89,0.16796662170598858,1,6,normal
205,5,205,55,106,99,9,14,3,11,16,4,3.0680228031573837,12,6,0,46,0,5,1,0,10,22,77,0.11093188638161713,11,6,normal
172,0,172,37,101,70,23,279,212,135,7,3,1.9559921107357179,2,0,1,7,0,0,0,0,4,0,17,0.08536373388744167,1,4,normal
1639,0,1639,10,1352,26,4,31,10,22,9,3,2.3604967005006547,12,3,6,32,2,4,2,0,11,14,26,0.3406023459880486,6,1,normal
175,0,175,39,100,74,23,0,0,4,7,3,1.0603535638976753,4,23,0,41,0,5,0,0,5,7,96,0.49759690307283866,0,1,normal
624,11,624,7,286,334,5,73,30,44,12,2,1.50663813425529,6,4,11,26,15,4,3,0,14,11,97,0.03564855135591643,13,1,normal
244,110,244,4,23,221,8,0,0,2,10,5,1.7861257509204418,10,24,7,2,0,3,1,1,7,0,18,0.035092533206009545,5,158,normal
607,80,607,32,606,0,2,1,0,5,11,4,1.671631767747269,4,0,16,5,15,0,0,0,2,8,77,0.27259534192479845,8,0,normal
296,33,296,0,199,97,46,101,43,59,12,6,1.4337425290728847,7,0,5,15,0,6,0,0,13,14,31,0.29539703404634543,1,12,normal
218,5,218,5,110,108,34,4,0,7,11,5,1.3194116346651186,1,4,0,0,0,0,0,0,1,3,15,0.3329738436272669,65,0,normal
283,23,283,24,220,63,12,12,1,11,27,4,3.0241558773836488,5,7,4,33,0,0,0,0,1,2,34,0.12594604748292226,19,0,normal
191,2,191,16,102,89,29,1,0,6,23,2,1.7635041798382838,5,15,0,20,0,0,0,0,8,6,66,0.18444208991573183,64,125,normal
122,8,122,3,59,63,27,3,1,2,9,4,1.4225439304862428,2,10,3,9,0,0,0,0,0,14,22,0.269958221458145,9,0,normal
964,469,964,1,537,426,123,14,3,11,11,4,4.742017471006799,20,6,0,22,10,0,1,0,8,12,27,0.027336752889115037,13,1,normal
420,282,420,3,117,302,18,0,0,2,12,4,4.596247802486882,3,7,24,17,0,0,0,0,6,12,21,0.0638931519533209,24,0,normal
980,509,980,2,979,0,3,5,0,6,12,6,3.518998506623583,7,6,11,19,8,5,1,0,8,11,23,0.06960287814596619,8,4,normal
286,19,286,2,242,44,18,8,0,8,13,5,2.296701221188432,4,0,2,1,10,0,0,0,18,3,18,0.20361466473122783,14,0,normal
164,3,164,15,84,79,34,279,181,135,11,5,0.9975485014510697,8,0,4,0,15,0,0,0,8,1,77,0.009852037315859291,9,0,normal
305,9,305,31,277,28,19,6,0,7,16,2,1.2572644190914684,1,17,0,0,0,0,0,0,4,3,9,0.07625055847911423,0,0,normal
1441,71,1441,1,1159,280,32,0,0,5,24,4,2.6191502981646715,4,0,22,0,0,0,0,0,24,3,12,0.10706144632132891,33,5,normal
637,25,637,1,518,119,44,0,0,4,16,3,1.928034967594601,8,23,20,7,12,7,0,0,12,8,11,0.07443047578618686,0,0,normal
144,12,144,11,92,52,21,27,9,18,11,2,0.8932845579103219,0,4,0,0,0,0,0,0,3,2,21,0.06784389247723298,4,13,normal
388,0,388,111,206,182,45,2,0,5,12,5,0.7234989520536432,1,1,0,0,0,0,0,0,15,4,6,0.02385920766725466,7,0,normal
416,10,416,3,326,89,8,0,0,4,11,2,0.0,2,14,0,30,0,0,0,0,0,11,15,0.14363558140123087,6,0,normal
158,186,158,41,105,53,16,3,0,6,7,2,0.5283358787057872,2,20,0,0,0,0,0,0,4,1,18,0.02910777684375201,1,0,normal
139,8,139,15,101,38,16,4,0,6,18,9,2.5537678929987546,7,16,0,0,0,0,0,0,3,19,24,0.07440554275532804,11,1,normal
188,46,188,30,91,96,23,1,0,5,10,2,1.9759882165608682,1,11,6,0,0,0,0,0,6,7,1,0.2002298140108456,25,2,normal
473,1,473,0,459,13,6,3,0,6,11,4,1.095231430684441,1,18,0,0,0,0,0,0,7,6,115,0.15304081285209953,1,1,normal
287,5,287,5,179,107,35,5,0,7,30,3,1.7189402195896084,6,0,5,0,18,0,0,0,4,0,22,0.051467367242748904,9,0,normal
323,1,323,50,218,105,63,147,65,82,12,3,2.010892512338099,9,3,11,2,0,4,0,1,11,11,197,0.4225315481568157,1,1,normal
224,3,224,1,102,122,48,5,0,6,13,2,0.7202728108494525,1,0,16,0,0,0,0,0,12,21,71,0.14338376122622837,2,2,normal
216,0,216,15,145,70,15,11,2,9,30,2,2.9190605123965914,8,18,0,14,5,8,3,0,0,1,23,0.0974038045396895,7,0,normal
287,315,287,0,200,86,30,0,0,5,15,3,3.628468275554228,3,4,23,14,0,0,0,0,0,14,70,0.12288560960727152,21,18,normal
254,24,254,2,185,69,35,4,0,6,11,4,1.1941806025652646,3,15,18,2,0,0,0,0,15,11,7,0.12668215683093773,1,220,normal
476,10,476,39,300,174,23,10,0,10,19,3,1.686829575438137,4,13,13,25,1,0,0,0,4,0,15,0.04539071151178696,5,0,normal
632,96,632,5,512,119,63,5,0,6,22,2,1.8200286794653728,2,1,17,0,0,0,0,0,0,12,44,0.05717624437952083,6,0,normal
1013,46,1013,26,912,100,17,0,0,1,30,5,2.112063642215599,7,4,18,13,9,0,0,0,6,20,46,0.07406108994303723,1,0,normal
570,0,570,3,530,40,16,0,0,4,8,3,1.1193875658080974,4,20,12,0,2,0,0,0,8,24,4,0.2643094329611679,3,16,normal
463,11,463,0,294,169,72,41,15,27,18,3,1.3658767611185323,3,2,21,26,0,0,0,0,10,10,97,0.03298969282227051,10,0,normal
670,38,670,0,551,118,47,3,0,6,21,2,1.1586025705521934,1,10,6,0,0,0,0,0,9,5,31,0.06338588911491472,1,0,normal
436,12,436,0,255,180,74,5,0,8,19,5,2.347233248682218,4,1,13,14,0,0,0,0,5,6,44,0.10375149150920272,15,0,normal
1810,31,1810,11,1352,141,33,6,0,8,14,2,2.4506690193367495,8,7,22,35,17,0,2,2,0,11,68,0.009388648541344653,271,0,normal
288,17,288,8,232,56,21,2,0,5,31,3,2.814097010972332,12,7,0,0,1,7,2,1,5,12,65,0.16575844134097248,14,0,normal
259,4,259,17,60,198,6,10,1,8,14,5,2.092052636795017,6,1,12,12,17,2,0,0,9,7,32,0.10719458249686255,13,4,normal
759,22,759,2,576,183,42,157,70,87,9,5,1.9667823027525708,5,1,16,0,3,0,0,0,13,0,21,0.15193763259573786,0,0,normal
198,7,198,0,137,61,22,1,0,6,12,2,1.3806566672974623,0,10,0,0,0,0,0,0,7,5,77,0.08735433171481488,10,8,normal
158,6,158,5,97,60,24,6,0,8,12,6,1.8415217739707406,8,0,10,30,2,1,0,0,12,7,16,0.10431596197205198,3,9,normal
949,1,949,0,845,104,43,5,0,7,30,2,2.328721139975862,5,2,3,0,11,5,0,0,0,5,19,0.06326741403336592,1,23,normal
353,1,353,36,220,133,59,32,11,21,12,2,1.789691359218107,5,0,12,17,1,3,0,0,6,8,35,0.03183857247185217,1,10,normal
485,41,485,0,357,128,46,16,3,13,13,5,2.322310275072396,3,8,8,0,0,0,0,0,4,3,31,0.24412922394708617,13,0,normal
247,29,247,32,209,37,9,0,0,3,11,3,1.347544858156028,1,16,0,0,0,0,0,0,16,0,107,0.10466799140887241,3,1,normal
209,0,209,14,139,70,14,0,0,3,30,2,1.130497749335674,4,20,17,5,3,0,0,0,10,3,66,0.25613424576686655,247,1,normal
274,9,274,9,164,109,25,7,0,8,12,3,2.6563866990909766,6,1,5,0,10,2,0,1,24,15,7,0.02586962258818546,124,2,normal
533,40,533,10,56,477,8,6,4,2,12,4,2.5477581918228895,5,27,11,0,14,0,0,0,8,12,8,0.06617764591272475,1,16,normal
944,7,944,2,724,219,53,14,2,12,29,2,3.5819140525518245,4,0,21,38,0,0,0,0,11,16,89,0.1373869934260319,1,3,normal
261,2,261,1,133,128,87,12,2,10,13,3,0.47396127073116245,3,17,1,7,0,0,0,0,7,2,49,0.10181701238688287,0,3,normal
464,4,464,25,216,247,53,10,0,10,30,2,1.3893143689243734,5,2,9,0,0,2,0,0,0,6,41,0.05201123988831771,11,1,normal
