announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label
63,6,62,0,0,1,0,26,3,24,16,1,1.6342312772694245,1,0,1,0,0,0,0,0,0,4,108,0.05850619026862189,0,0,anomaly
96,6,65,0,0,1,0,0,10,0,15,2,2.4566957341385796,7,0,0,0,0,1,1,0,0,0,494,0.11768275291463423,0,0,anomaly
112,10,83,0,0,1,0,14,1,14,19,2,0.0,0,0,0,0,0,0,0,0,0,13,40,0.005825124494537124,0,0,anomaly
124,3,88,0,0,1,0,30,5,25,15,5,1.774886059694564,3,0,2,0,0,0,0,0,0,11,25,0.09133898379603794,0,0,anomaly
64,2,63,0,0,1,0,9,1,8,12,4,4.668164570403393,13,0,6,0,5,0,0,0,0,9,59,0.0636234894912913,5,0,anomaly
63,2,54,0,0,1,0,37,12,25,14,6,2.4070866033678846,5,0,0,1,1,0,0,0,0,2,96,0.05616268334471799,0,0,anomaly
85,22,48,0,0,1,0,2,15,0,15,1,4.887927442804273,2,0,12,7,0,0,0,0,0,8,20,0.05572645279928561,0,0,anomaly
122,10,46,0,0,1,0,14,1,13,15,7,2.0760989731218045,8,0,23,4,0,0,0,0,0,13,36,0.030774831727369355,0,0,anomaly
69,2,56,0,0,1,0,0,3,0,14,5,3.4322084699022364,6,0,19,3,4,0,0,0,0,12,23,0.046684002327472676,3,0,anomaly
54,5,50,0,0,1,0,0,0,0,27,5,2.3145194529015023,7,0,0,0,0,2,0,0,0,0,63,0.05303656759804744,0,0,anomaly
58,19,61,0,0,1,0,19,8,11,15,5,4.101797207989704,4,0,12,0,0,0,0,0,0,0,71,0.02590271611602574,4,0,anomaly
54,4,56,0,0,1,0,41,12,28,15,5,4.604016626390482,13,0,11,0,0,0,1,1,0,20,46,0.056074556637694756,0,0,anomaly
109,11,86,0,0,1,0,3,13,0,14,4,4.488732895671122,13,0,6,1,4,1,0,0,0,3,71,0.010635178129144992,0,0,anomaly
77,7,68,0,0,1,0,14,5,9,15,4,1.413038403899372,4,0,8,3,3,0,0,0,0,0,68,0.034207106941133464,8,0,anomaly
71,2,58,0,0,1,0,24,4,20,15,3,0.0,0,0,0,0,0,0,0,0,0,0,5,0.0009318626344060237,0,0,anomaly
94,2,69,0,0,1,0,11,4,7,15,4,0.0,2,0,0,0,0,0,0,0,0,11,32,0.03117572511508715,0,0,anomaly
76,2,61,0,0,1,0,24,7,16,19,4,4.7710005773352675,9,0,0,7,0,2,1,0,0,0,47,0.054360864050109425,1,0,anomaly
72,2,68,0,0,1,0,32,8,24,14,1,1.7179334359494893,0,0,0,0,0,0,0,0,0,0,48,0.05447586014218498,0,0,anomaly
82,3,61,0,0,1,0,7,4,3,15,4,2.250922495339477,5,0,22,7,0,1,0,0,0,0,51,0.06703219099701517,18,0,anomaly
70,4,52,0,0,1,0,23,3,20,15,3,4.3379569071712645,7,0,14,0,2,2,1,1,0,0,1,0.08656701293817987,3,3,anomaly
152,2,102,0,0,1,0,8,5,4,19,2,2.7526704437479483,4,0,22,13,0,0,0,0,0,13,50,0.02490491967917676,0,0,anomaly
57,4,57,1,0,1,0,51,13,38,19,2,1.8394518287032777,2,0,0,6,0,0,0,0,0,24,45,0.038645824523721756,0,0,anomaly
58,5,52,0,0,1,0,66,5,61,15,2,2.1479316273593794,6,0,11,7,5,2,2,0,0,0,35,0.06230961066889222,0,0,anomaly
71,2,77,0,0,1,0,20,3,18,14,6,2.4279925846252928,3,0,0,0,0,0,0,0,0,7,48,0.017309365698359194,5,0,anomaly
52,3,54,0,0,1,0,5,0,6,15,2,0.7269357188359302,2,0,15,6,0,0,0,0,0,3,38,0.023025846345933538,84,2,anomaly
107,6,79,0,0,1,0,49,4,44,14,6,0.8987045721542293,4,0,0,0,0,0,0,0,0,17,1,0.0506020391198712,0,0,anomaly
99,7,78,0,0,1,0,18,4,14,14,1,1.403399072403753,0,0,0,0,0,0,0,0,0,12,64,0.0018252478863197417,0,0,anomaly
143,12,104,0,0,1,0,56,17,39,26,5,3.287653446230686,8,0,16,2,8,0,0,0,0,14,70,0.05184669910070918,0,0,anomaly
64,4,65,0,0,1,0,32,1,31,23,4,0.6012195837721752,1,0,0,0,0,0,0,0,0,0,32,0.049172191744828356,5,0,anomaly
65,2,45,0,0,1,0,14,7,6,15,6,2.843159006503408,8,0,8,8,2,0,0,0,0,6,19,0.11380620226821649,0,0,anomaly
87,7,65,0,0,1,0,25,8,16,15,5,2.1390033997005498,5,0,6,0,1,0,0,0,0,0,65,0.037219683368485156,13,0,anomaly
138,3,37,0,0,1,0,15,14,0,18,2,4.127373553452582,11,0,5,0,0,0,1,1,0,0,47,0.0218754599270331,3,0,anomaly
102,14,86,0,0,1,0,22,1,21,16,3,3.0414166842923995,8,0,12,3,1,1,0,0,0,6,3,0.11118503774810037,5,0,anomaly
95,9,83,0,0,1,0,24,3,21,15,2,4.603699642921953,8,0,0,9,2,5,1,1,0,8,171,0.03432301512523757,0,0,anomaly
95,6,58,0,0,1,0,8,8,0,18,5,0.8872938783428856,4,0,0,4,0,0,0,0,0,17,3,0.00240890790669718,32,0,anomaly
54,4,55,0,0,1,0,43,13,30,15,3,4.003061946620238,12,0,4,0,6,2,0,2,0,0,109,0.02799897572247375,63,0,anomaly
85,2,69,0,0,1,0,14,6,8,22,7,1.7054197302502039,7,0,0,0,4,0,0,0,0,0,31,0.03137242883018854,0,0,anomaly
128,3,89,0,0,1,0,9,4,5,15,2,5.213947923616308,0,0,0,0,0,0,0,0,0,3,98,0.003551634799177903,0,1,anomaly
65,2,53,0,0,1,0,10,6,4,14,2,3.533558074820907,8,0,0,4,1,0,0,0,0,11,52,0.028688726352719268,6,2,anomaly
85,6,76,0,0,1,0,1,4,0,15,2,1.6931179938537722,2,0,14,4,0,0,0,0,0,9,1,0.03419423373773431,18,0,anomaly
130,2,51,0,0,1,0,38,15,23,15,5,4.9140052570573385,15,0,0,9,1,1,0,1,0,3,52,0.06717141845037779,0,0,anomaly
93,6,92,0,0,1,0,6,0,8,24,5,2.213007570108381,7,0,13,2,0,3,0,0,0,6,17,0.05078895351184925,0,0,anomaly
194,5,135,0,0,1,0,32,5,27,17,5,3.200266617180616,4,0,0,0,0,0,0,0,0,0,21,0.035117584925977705,0,0,anomaly
140,2,111,0,0,1,0,0,3,0,17,2,0.0,0,0,0,0,0,0,0,0,0,2,80,0.10001912718557429,1,0,anomaly
74,14,71,1,0,1,0,23,6,17,15,2,0.3474192055429861,0,0,0,0,0,0,0,0,0,3,48,0.04019026718210527,21,0,anomaly
172,6,62,0,0,1,0,21,12,8,15,3,1.2447759709506052,0,0,0,0,0,0,0,0,0,0,22,0.06626023673737957,0,0,anomaly
77,7,65,0,0,1,0,15,6,9,15,4,0.6337008236019706,3,0,0,1,0,0,0,0,0,1,1,0.030289548331874906,0,0,anomaly
179,4,28,0,0,1,0,0,8,0,13,6,4.221535246591805,15,0,12,0,8,1,1,1,0,0,151,0.08944801283759928,21,0,anomaly
65,5,61,0,0,1,0,0,4,0,16,1,5.5607144976995215,11,0,0,0,0,3,0,0,0,0,92,0.05437674143587649,2,0,anomaly
69,2,65,0,0,1,0,53,7,46,15,8,0.6719254248908137,5,0,0,0,0,0,0,0,0,13,6,0.06313370701830336,1,0,anomaly
69,2,66,0,0,1,0,74,5,69,26,6,1.0076237439773674,6,0,0,6,0,0,0,0,0,7,15,0.10659457090093431,4,0,anomaly
79,3,106,0,0,1,0,16,1,15,19,4,0.0004255797816479223,3,0,4,3,0,0,0,0,0,0,4,0.03630614026691431,0,0,anomaly
59,2,56,0,0,1,0,7,7,0,19,6,5.399455410502561,13,0,0,9,2,0,2,0,0,4,16,0.028686879217122558,4,0,anomaly
82,3,65,0,0,1,0,2,3,0,15,4,1.610568158643766,8,0,0,4,1,0,0,1,0,0,126,0.028253957433942323,0,0,anomaly
149,5,55,0,0,1,0,0,6,0,15,2,5.158040692138702,12,0,23,8,6,0,1,1,0,6,31,0.0663205807907567,2,0,anomaly
253,3,15,0,0,1,0,30,14,17,12,5,2.4782656900169098,2,0,15,0,0,0,0,0,0,5,1,0.021420917824983957,0,0,anomaly
102,2,69,0,0,1,0,0,0,0,19,5,3.273031951640145,4,0,0,0,0,0,0,0,0,3,18,0.046898876247405574,2,0,anomaly
74,4,70,0,0,1,0,33,4,29,23,4,0.7777476642482786,6,0,0,2,7,1,0,0,0,5,55,0.02624542255228295,11,0,anomaly
46,3,50,0,0,1,0,38,8,31,15,3,0.4340911774101579,1,0,13,0,0,0,0,0,0,13,47,0.02099703472074029,0,0,anomaly
177,7,165,0,0,1,0,33,8,25,31,5,2.145007734082282,9,0,17,11,3,1,2,0,0,6,3,0.04019467292863707,0,0,anomaly
74,9,75,0,0,1,0,18,5,13,13,3,3.4074520411080886,9,0,0,0,0,1,1,0,0,13,342,0.06895187921124409,0,1,anomaly
211,3,48,0,0,1,0,81,17,64,18,5,1.839228038548296,3,0,14,0,0,0,0,0,0,15,34,0.06713643890467354,1,0,anomaly
70,4,52,0,0,1,0,1,1,0,15,3,4.395601893544418,6,0,8,8,5,0,0,0,0,0,50,0.04206457916974199,1,0,anomaly
93,3,71,0,0,1,0,18,3,15,15,2,2.181370301134267,3,0,0,7,4,0,0,0,0,14,127,0.02320367110088803,51,0,anomaly
122,16,91,0,0,1,0,28,4,25,17,4,3.266072437134765,4,0,3,2,0,0,0,0,0,9,15,0.017529930078003277,0,0,anomaly
49,2,53,0,0,1,0,177,19,158,15,2,1.7505038147710101,4,0,4,0,0,0,0,0,0,1,10,0.05457300479146348,0,0,anomaly
95,2,66,0,0,1,0,19,8,11,17,2,5.1070826991409835,4,0,7,8,1,1,0,0,0,4,28,0.013383842738400925,0,0,anomaly
118,6,105,1,0,1,0,29,1,27,15,3,0.7619758545316475,1,0,0,0,0,0,0,0,0,15,104,0.028197885743793,0,0,anomaly
68,2,66,0,0,1,0,0,4,0,14,3,0.0,0,0,0,0,0,0,0,0,0,11,74,0.08618942637741214,1,0,anomaly
97,10,75,0,0,1,0,13,0,13,22,6,2.1190240177926616,3,0,0,0,0,0,0,0,0,0,1,0.04165671522479858,1,0,anomaly
142,12,100,0,0,1,0,23,13,10,25,6,2.0576066778641415,8,0,2,5,5,0,1,0,0,0,135,0.06714988012582059,0,0,anomaly
118,12,111,0,0,1,0,110,10,100,15,2,0.0,1,0,2,0,0,0,0,0,0,0,17,0.0950731085590586,1,0,anomaly
100,6,82,0,0,1,0,78,8,70,16,5,2.3593204772395207,3,0,0,0,0,0,0,0,0,0,7,0.04434015894439892,0,0,anomaly
158,2,133,0,0,1,0,23,11,12,17,6,0.7491045844125823,3,0,0,0,0,0,0,0,0,0,138,0.040104821070315246,0,0,anomaly
80,5,66,0,0,1,0,0,3,0,18,4,1.1352985299441585,2,0,23,0,0,0,0,0,0,6,30,0.003694538570795666,0,0,anomaly
140,2,121,0,0,1,0,0,5,0,15,8,3.0085502398084563,7,0,15,4,0,0,0,0,0,18,67,0.03442196528034293,0,0,anomaly
95,2,60,0,0,1,0,10,5,5,14,4,5.418067213817347,13,0,19,0,0,1,0,2,0,12,21,0.05909188885762572,1,0,anomaly
53,6,51,0,0,1,0,21,0,21,34,3,2.5180137798540865,6,0,1,2,0,0,0,0,0,7,25,0.014897448006834464,0,0,anomaly
270,3,6,0,0,1,0,48,18,30,13,2,1.2351923938818417,2,0,0,1,0,0,0,0,0,5,124,0.0048024834961460814,0,0,anomaly
64,3,70,0,0,1,0,104,7,97,20,3,1.538150795495525,4,0,13,0,4,0,0,0,0,6,1049,0.04454119405501421,2,0,anomaly
132,4,85,0,0,1,0,86,14,72,16,3,3.030715400343096,4,0,7,1,0,0,0,0,0,6,1,0.16016409160395192,1,3,anomaly
121,10,46,0,0,1,0,1,0,1,15,6,10.282739966322163,16,0,14,1,2,1,1,0,0,12,41,0.016194208949974524,0,0,anomaly
58,4,54,0,0,1,0,9,0,10,15,6,5.532960892098354,10,0,0,2,0,3,0,0,0,12,224,0.03212749204181359,0,0,anomaly
57,4,53,0,0,1,0,11,6,5,18,2,3.597519246125028,3,0,12,4,0,0,0,0,0,14,82,0.06244712591647241,0,0,anomaly
72,2,72,0,0,1,0,31,4,27,15,3,0.0,1,0,4,0,0,0,0,0,0,5,1,0.06308288855807564,0,0,anomaly
82,2,73,0,0,1,0,0,7,0,16,2,0.5547621185369751,1,0,2,0,0,0,0,0,0,0,55,0.06766787274193081,0,0,anomaly
75,4,64,1,0,1,0,113,20,93,14,2,4.771460807703544,11,0,2,7,0,0,2,1,0,2,30,0.07327945207216002,5,0,anomaly
58,2,56,0,0,1,0,0,7,0,21,1,0.045477598416298726,0,0,0,0,0,0,0,0,0,6,16,0.0975156913824032,0,0,anomaly
105,4,98,0,0,1,0,0,5,0,15,4,6.402119639485768,13,0,14,8,0,0,0,0,0,0,31,0.046418555998982675,0,0,anomaly
149,5,123,0,0,1,0,0,0,0,14,4,1.0743047217033972,6,0,4,1,0,0,1,0,0,0,78,0.03567454402878496,20,0,anomaly
164,5,102,0,0,1,0,24,7,17,17,4,4.22171462552335,12,0,11,3,2,0,1,1,0,0,67,0.07830144618989125,1,0,anomaly
57,4,54,0,0,1,0,35,9,26,19,6,3.715480500811971,9,0,9,4,0,1,0,0,0,3,19,0.08375251622040276,0,0,anomaly
80,4,54,0,0,1,0,23,18,5,15,4,2.3045663111922567,2,0,13,0,0,0,0,0,0,0,27,0.030121284091574503,0,0,anomaly
87,5,94,0,0,1,0,9,8,0,16,7,6.785208787434698,16,0,16,0,2,0,0,0,0,0,76,0.019292791647368007,0,0,anomaly
72,9,59,0,0,1,0,2,3,0,20,8,2.7991548896652847,10,0,23,1,4,0,0,0,0,0,36,0.030284838077867113,0,0,anomaly
145,2,118,0,0,1,0,46,8,38,16,1,1.8223182010744035,1,0,3,0,0,0,0,0,0,3,34,0.160472514631545,0,0,anomaly
144,4,94,0,0,1,0,39,16,23,16,2,3.639606452055024,11,0,21,0,0,3,0,1,0,8,82,0.04113038420417158,0,0,anomaly
62,2,53,0,0,1,0,0,6,0,13,2,1.1498852857134199,1,0,7,0,0,0,0,0,0,6,99,0.016064770252041848,0,0,anomaly
148,5,101,0,0,1,0,18,0,17,19,4,0.0,2,0,0,0,0,0,0,0,0,5,16,0.067455824952892,0,0,anomaly
83,3,67,0,0,1,0,20,5,15,15,4,2.93870006830514,12,0,0,6,4,0,1,0,0,0,73,0.005336978630782825,0,0,anomaly
123,9,104,0,0,1,0,30,3,27,15,6,5.622423826702262,15,0,11,5,3,3,1,1,0,12,19,0.057699066657823345,1,0,anomaly
80,4,55,0,0,1,0,0,16,0,15,5,4.548300366100664,14,0,13,6,1,1,1,0,0,9,114,0.1589684759621662,0,0,anomaly
39,2,47,0,0,1,0,2,4,0,11,3,6.178252244429906,4,0,0,14,0,0,0,0,0,3,32,0.0327922295835897,1,0,anomaly
113,17,122,0,0,1,0,6,0,6,15,5,2.3879080230173013,4,0,0,7,0,0,0,0,0,0,0,0.033734450455943275,0,0,anomaly
106,4,100,0,0,1,0,109,10,99,15,4,5.776052923164414,13,0,2,8,6,0,2,0,0,0,52,0.010313374351924314,25,0,anomaly
103,5,95,0,0,1,0,41,7,34,12,5,1.8160251628816506,4,0,0,17,6,0,0,0,0,0,101,0.08725101166999127,0,0,anomaly
74,8,60,0,0,1,0,37,11,26,15,5,1.0904540656022692,2,0,0,0,0,0,0,0,0,2,226,0.09489479235205801,0,0,anomaly
115,16,75,0,0,1,0,30,7,23,18,4,0.7551710809576975,6,0,0,2,5,0,0,0,0,0,36,0.0543614471724726,14,0,anomaly
107,8,69,0,0,1,0,99,23,76,17,2,1.2207465799049795,1,0,3,0,0,0,0,0,0,20,33,0.08122785311124743,1,0,anomaly
103,6,77,0,0,1,0,198,21,177,11,8,1.5715149962858435,5,0,9,0,0,0,0,0,0,7,165,0.07059696304548338,1,0,anomaly
125,2,109,0,0,1,0,22,4,18,15,5,1.675770735236425,6,0,13,0,0,3,0,0,0,13,10,0.11443969322798869,46,0,anomaly
145,7,122,0,0,1,0,25,6,19,15,2,2.320890758050182,4,0,0,0,3,0,0,0,0,6,60,0.051203239290421955,0,0,anomaly
70,2,82,0,0,1,0,11,10,1,20,3,0.5160483620003629,4,0,0,0,0,0,0,0,0,3,49,0.059152845886712796,0,0,anomaly
48,2,50,0,0,1,0,20,4,16,16,4,1.67921865524835,3,0,0,6,0,0,0,0,0,6,0,0.027107575241732743,0,0,anomaly
87,4,61,1,0,1,0,2,7,0,15,5,2.7213554083527156,4,0,6,6,0,0,0,0,0,24,11,0.005940564907931199,0,0,anomaly
65,4,75,0,0,1,0,35,8,27,16,4,4.566730877445412,12,0,15,2,2,0,1,0,0,3,25,0.028803238797067525,4,0,anomaly
65,3,50,0,0,1,0,23,15,8,15,2,1.5205420329602357,0,0,0,0,0,0,0,0,0,0,95,0.0,0,0,anomaly
62,5,62,0,0,1,0,56,3,53,24,1,4.239832583202732,10,0,2,6,0,0,0,0,0,13,181,0.018137759901410946,1,0,anomaly
54,8,61,0,0,1,0,36,4,32,24,6,6.219698147585844,15,0,9,4,1,0,2,1,0,0,32,0.011835069683064754,0,0,anomaly
121,2,64,0,0,1,0,14,13,1,16,1,3.6076806885152077,8,0,0,4,1,2,0,0,0,12,29,0.13480389262486603,0,0,anomaly
74,2,67,0,0,1,0,27,6,21,15,2,3.9787699124597022,2,0,7,7,0,0,0,0,0,0,315,0.02888906018652892,0,0,anomaly
78,5,54,0,0,1,0,0,10,0,15,2,0.6149659160626382,0,0,0,0,0,0,0,0,0,0,42,0.002939850679469597,0,1,anomaly
177,3,165,1,0,1,0,203,19,184,14,2,1.9212111626198514,3,0,21,3,3,0,0,0,0,11,34,0.032016241833748314,3,0,anomaly
97,6,70,0,0,1,0,24,13,12,15,7,0.3092533957830834,5,0,11,7,0,0,0,0,0,8,54,0.005840769178846426,14,0,anomaly
70,3,64,0,0,1,0,8,7,1,15,5,1.3055752171183677,2,0,0,0,0,0,0,0,0,2,1,0.03630119417721686,0,0,anomaly
57,9,60,1,0,1,0,0,0,0,26,6,1.4800793966324128,6,0,0,4,0,0,0,0,0,0,100,0.028364537844028283,7,0,anomaly
185,4,146,0,0,1,0,54,9,44,14,4,1.3340251082594752,3,0,4,6,0,0,0,0,0,0,43,0.06063153281205296,0,0,anomaly
75,11,57,0,0,1,0,18,0,18,21,6,5.0819405587870286,11,0,0,2,1,3,0,0,0,1,91,0.04957920364128151,1,0,anomaly
123,9,104,0,0,1,0,20,2,18,15,3,3.090867236695951,2,0,5,4,0,0,0,0,0,9,68,0.02169919536406699,0,0,anomaly
46,9,58,0,0,1,0,165,18,146,18,2,4.505600559191935,12,0,4,5,2,0,0,1,0,0,1,0.019675042536634,0,0,anomaly
69,2,70,0,0,1,0,25,2,23,15,5,0.7297435026922321,2,0,0,0,0,0,0,0,0,0,43,0.007333626579449201,0,0,anomaly
101,13,85,0,0,1,0,16,0,15,16,3,1.7496313671372774,1,0,12,0,0,0,0,0,0,16,42,0.046816647033182134,0,0,anomaly
91,6,73,0,0,1,0,0,1,0,17,2,4.595177094026639,0,0,0,0,0,0,0,0,0,0,45,0.039197662353823416,0,0,anomaly
170,6,102,0,0,1,0,0,0,0,15,3,1.588340904817973,0,0,0,0,0,0,0,0,0,11,37,0.019361900723860185,0,0,anomaly
81,2,74,0,0,1,0,0,0,0,24,3,1.3800728540244556,3,0,0,8,0,0,0,0,0,1,324,0.06386512319417104,0,0,anomaly
62,5,60,0,0,1,0,18,6,12,15,5,1.7123895509445164,4,0,0,3,0,0,0,0,0,0,0,0.1025027938407532,0,0,anomaly
94,2,71,0,0,1,0,0,5,0,20,5,2.751995663493108,4,0,13,9,0,0,0,0,0,0,1,0.042780226250068686,1,0,anomaly
209,3,153,0,0,1,0,58,6,53,16,3,4.736807210962436,12,0,14,1,0,1,0,2,0,10,1,0.024430281699981522,3,0,anomaly
47,8,59,0,0,1,0,5,3,2,19,4,4.823597213302664,11,0,3,3,4,2,1,0,0,0,26,0.03124352405605292,1,0,anomaly
75,4,50,0,0,1,0,5,12,0,15,2,4.7768296532453665,0,0,0,0,0,0,0,0,0,8,11,0.028406612194453222,0,0,anomaly
64,5,51,0,0,1,0,39,3,36,15,4,2.7452361075664125,1,0,0,0,0,0,0,0,0,13,29,0.01586017465625522,0,0,anomaly
113,17,91,0,0,1,0,33,3,29,17,5,2.3306647336560067,4,0,19,6,0,0,0,0,0,13,18,0.07273718657332899,0,0,anomaly
70,7,59,0,0,1,0,10,4,6,17,4,2.6333211082045516,8,0,13,6,3,2,1,0,0,15,38,0.012082666756154947,0,0,anomaly
159,5,126,0,0,1,0,23,6,17,15,3,1.0722781017019982,1,0,12,0,0,0,0,0,0,10,40,0.05720336909416662,0,0,anomaly
92,10,66,0,0,1,0,93,13,80,15,2,1.9045464125062406,4,0,10,5,0,0,0,0,0,11,121,0.07328647047928101,0,0,anomaly
158,4,106,0,0,1,0,2,6,0,15,7,2.5325310687881055,4,0,0,0,0,0,0,0,0,0,31,0.013516694485994084,0,0,anomaly
58,4,55,0,0,1,0,18,6,12,15,3,0.7632772385111597,3,0,0,6,0,0,0,0,0,10,216,0.012478052651235798,0,0,anomaly
61,2,60,0,0,1,0,94,15,79,14,4,1.6281891897771017,4,0,3,3,3,2,0,0,0,5,45,0.0008286062438357396,0,0,anomaly
113,5,73,0,0,1,0,0,7,0,15,2,0.13663274823492744,2,0,8,0,0,0,0,0,0,8,36,0.01410549518537294,4,0,anomaly
58,5,51,0,0,1,0,16,0,15,15,6,6.241072225030564,18,0,4,0,8,1,1,0,0,12,16,0.010680086159354979,12,1,anomaly
63,2,63,0,0,1,0,35,2,33,15,3,1.0475982157353279,6,0,8,3,1,3,2,1,0,11,22,0.07850380576790729,0,0,anomaly
60,6,53,0,0,1,0,11,0,11,15,4,0.12135872540295933,1,0,0,0,0,0,0,0,0,0,10,0.014460444905063251,0,0,anomaly
73,5,74,0,0,1,0,18,1,17,16,2,5.623547716125687,12,0,11,11,5,2,2,0,0,2,25,0.035595214063243896,4,0,anomaly
85,4,61,0,0,1,0,16,15,1,15,3,0.7169843755849417,2,0,7,0,0,0,0,0,0,22,22,0.09558561929224713,1,0,anomaly
80,2,58,0,0,1,0,14,7,7,16,3,4.445602424996364,12,0,4,6,11,1,1,0,0,0,6,0.018689701171802176,1,0,anomaly
107,2,73,0,0,1,0,74,5,70,25,4,4.2274699081509075,5,0,15,6,5,0,0,0,0,5,66,0.051603670598432294,0,0,anomaly
123,10,65,0,0,1,0,27,21,6,19,2,2.6304802021181546,3,0,0,1,0,0,0,0,0,5,91,0.22498898724450622,0,0,anomaly
47,3,50,1,0,1,0,11,2,9,15,7,4.345597489378118,9,0,3,0,2,1,0,0,0,7,46,0.04412543559695305,0,0,anomaly
248,3,22,0,0,1,0,29,12,17,12,5,1.0001878655433347,2,0,11,0,0,0,0,0,0,20,97,0.04598052668494733,3,0,anomaly
55,8,61,0,0,1,0,25,4,20,16,4,4.304173052846339,3,0,0,0,0,0,0,0,0,1,47,0.01593018272754814,3,0,anomaly
66,5,61,0,0,1,0,22,6,15,17,7,2.0433402172011688,4,0,0,0,0,0,0,0,0,20,14,0.019073001409827522,0,0,anomaly
126,2,48,1,0,1,0,138,16,123,14,5,2.9851658355653177,6,0,0,0,1,0,1,0,0,10,63,0.06663153655139473,0,0,anomaly
88,5,107,0,0,1,0,35,7,28,18,4,3.0255025594536917,1,0,0,0,0,0,0,0,0,6,1,0.021768634722778603,0,0,anomaly
69,2,55,0,0,1,0,11,4,7,13,2,1.440710887603437,4,0,3,10,2,1,0,0,0,3,29,0.0323392858561172,6,0,anomaly
114,5,106,0,0,1,0,8,1,7,13,4,4.087438755209844,10,0,7,2,0,0,0,1,0,12,1,0.0009958418636190015,13,0,anomaly
117,2,87,0,0,1,0,0,13,0,16,5,3.6264720516116142,6,0,0,3,2,1,0,0,0,10,19,0.029860003601795575,0,0,anomaly
63,5,63,0,0,1,0,17,0,17,24,4,0.8036910570850564,2,0,0,0,0,0,0,0,0,0,6,0.0023465045867704683,0,0,anomaly
183,5,140,0,0,1,0,2,3,0,16,2,0.8607206338892228,1,0,9,0,0,0,0,0,0,0,29,0.07601898618850883,0,0,anomaly
72,6,64,0,0,1,0,27,2,25,14,3,2.4282781931911632,2,0,4,6,0,0,0,0,0,17,61,0.07639582200837121,2,0,anomaly
76,2,61,0,0,1,0,24,7,17,17,3,1.8809377175144932,4,0,12,4,0,4,0,0,0,20,84,0.07351924929178733,5,0,anomaly
55,3,54,0,0,1,0,14,6,7,16,5,1.749587331185959,2,0,0,0,0,0,0,0,0,0,31,0.05405236843508511,0,0,anomaly
84,3,66,0,0,1,0,6,1,4,15,5,4.1414188157109075,14,0,0,5,2,1,0,0,0,1,2,0.05185116790034476,0,0,anomaly
88,6,63,0,0,1,0,0,0,0,16,4,1.8743638544227355,7,0,0,8,0,3,0,1,0,15,3,0.011869912828457918,10,0,anomaly
88,2,64,0,0,1,0,17,6,11,15,6,1.0375637365171266,4,0,2,16,0,0,0,0,0,0,1,0.03189390420977914,0,0,anomaly
160,8,127,0,0,1,0,7,3,5,15,2,0.078815058423094,0,0,0,0,0,0,0,0,0,9,55,0.03065294331244741,0,0,anomaly
90,11,67,0,0,1,0,9,3,7,13,2,0.20804487603676236,0,0,0,0,0,0,0,0,0,11,101,0.11964615604212667,0,2,anomaly
122,7,114,0,0,1,0,33,2,31,16,1,1.3382082503486359,1,0,1,0,0,0,0,0,0,9,77,0.09644700874399932,5,1,anomaly
112,13,46,0,0,1,0,34,13,22,15,6,1.823719269930602,5,0,0,3,0,0,0,0,0,4,98,0.042989296327275946,5,0,anomaly
67,16,65,1,0,1,0,52,10,41,15,2,1.188064053521115,6,0,0,5,0,1,1,0,0,1,19,0.047150536063433605,0,0,anomaly
73,5,69,0,0,1,0,10,1,9,15,3,3.307275588026604,4,0,9,5,0,2,0,0,0,1,88,0.04569190462726989,0,1,anomaly
102,2,83,1,0,1,0,146,16,130,13,4,0.4877363707428046,4,0,4,1,0,4,0,0,0,17,46,0.03259818119253861,0,0,anomaly
63,12,48,0,0,1,0,13,0,14,23,3,1.2104595050496316,4,0,2,1,2,0,0,0,0,9,103,0.05169423345829478,1,0,anomaly
186,4,153,0,0,1,0,0,4,0,14,3,4.4120619290093614,12,0,0,0,3,3,1,1,0,0,1,0.04968006595530761,1,0,anomaly
87,4,76,0,0,1,0,111,15,95,13,4,1.0678127788323908,2,0,0,0,0,0,0,0,0,2,7,0.0175657880848136,0,0,anomaly
105,6,76,0,0,1,0,26,2,24,14,4,1.1774439128232452,3,0,7,6,0,0,0,0,0,6,195,0.036898768779189496,0,0,anomaly
80,4,48,1,0,1,0,0,5,0,15,3,2.504252835544259,2,0,9,3,0,0,0,0,0,5,7,0.008667542254565428,0,0,anomaly
81,6,58,0,0,1,0,30,6,24,18,3,4.456928266115664,13,0,5,1,0,2,1,1,0,3,16,0.052804167498893405,0,0,anomaly
78,2,62,0,0,1,0,19,7,13,14,5,1.4729578529655056,4,0,19,5,0,0,0,0,0,5,1,0.017369367356917763,0,0,anomaly
72,2,67,0,0,1,0,0,4,0,15,4,5.3592682711369,13,0,0,0,0,0,0,0,0,7,74,0.05153020122592769,5,0,anomaly
186,4,155,0,0,1,0,4,4,0,14,2,1.3444864369426726,2,0,20,0,0,0,0,0,0,15,107,0.010323803620002703,1,0,anomaly
